chapter,title,verse_num,text,topic,prob
10,THE PREACHER.,29,"And should there be some to attack him with clods, sticks, injurious words, threats, taunts, then the creations shall defend him.",0,0.9193577170372009
10,THE PREACHER.,30,"And when he shall stay alone, engaged in study, in a lonely place, in the forest or the hills,",2,0.8988863825798035
10,THE PREACHER.,31,Then will I show him my luminous body and enable him to remember the lesson he forgot.,0,0.884782076
10,THE PREACHER.,32,"While he is living lonely in the wilderness, I will send him gods and goblins in great number to keep him company.",3,0.9180042147636414
10,THE PREACHER.,33,"Such are the advantages he is to enjoy; whether he is preaching to the four classes, or living, a solitary, in mountain caverns and studying his lesson, he will see me.",2,0.9259642958641052
10,THE PREACHER.,34,"His readiness of speech knows no impediment; he understands the manifold requisites of exegesis; he satisfies thousands of kotis of beings because he is, so to say, inspired (or blessed) by the Buddha.",1,0.9493829607963562
10,THE PREACHER.,35,"And the creatures who are entrusted to his care shall very soon all become Bodhisattvas, and by cultivating his intimacy they shall behold Buddhas as numerous as the sands of the Ganges.",3,0.9374529123306274
11,APPARITION OF A STÛPA.,1,"Here you see, monks, the great Seer, the extinct Chief, within the Stûpa of jewels, who now has come to hear the law. Who would not call up his energy for the law's sake?",2,0.7021527290344238
11,APPARITION OF A STÛPA.,2,"Albeit completely extinct for many kotis of Æons, he yet now comes to hear the law; for the law's sake he moves hither and thither; very rare (and very precious) is a law like this.",2,0.5866454243659973
11,APPARITION OF A STÛPA.,3,This Leader practised a vow when he was in a former existence; even after his complete extinction he wanders through this whole world in all ten points of space.,2,0.5523235201835632
11,APPARITION OF A STÛPA.,4,"And all these (you here see) are my proper bodies, by thousands of kotis, like the sands of the Ganges; they have appeared that the law may be fulfilled I and in order to see this extinct Master.",0,0.5040408372879028
11,APPARITION OF A STÛPA.,5,"After laying out for each his peculiar field, as well as having (created) all disciples, men and gods, in order to preserve the true law, as long as the reign of the law shall last,",2,0.9487445950508118
11,APPARITION OF A STÛPA.,6,"I have by magic power cleared many worlds, destined as seats for those Buddhas, and transported all creatures.",2,0.9180819988250732
11,APPARITION OF A STÛPA.,7,It has (always) been my anxious care how this line of the law might be manifested. So (you see) Buddhas here in immense number staying at the foot of trees like a great multitude of lotuses.,0,0.9487818479537964
11,APPARITION OF A STÛPA.,8,Many kotis of bases of trees are brightened by the Leaders sitting on the thrones which are perpetually occupied by them and brightened as darkness is by fire.,1,0.9316945672035217
11,APPARITION OF A STÛPA.,9,"A delicious fragrance spreads from the Leaders of the world over all quarters, (a fragrance) by which, when the wind is blowing, all these creatures are intoxicated.",3,0.932557225
11,APPARITION OF A STÛPA.,10,Let him who after my extinction shall keep this Dharmaparyâya quickly pronounce his declaration in the presence of the Lords of the world.,3,0.9182747602462769
11,APPARITION OF A STÛPA.,11,"The Seer Prabhûtaratna who, though completely extinct, is awake, will hear the lion's roar of him who shall take this resolution.",1,0.9186893105506897
11,APPARITION OF A STÛPA.,12,"Myself, in the second place, as well as the many Chiefs who have flocked hither by kotis, will hear that resolution from the son of Gina, who is to exert himself to expound this law.",1,0.6401928663253784
11,APPARITION OF A STÛPA.,13,"And thereby shall I always be honoured as well as Prabheitaratna, the self-born Gina, who perpetually wanders through the quarters and intermediate quarters in order to hear such a law as this.",2,0.49500763416290283
11,APPARITION OF A STÛPA.,14,"And these (other) Lords of the world here present, by whom this soil is so variegated and splendid, to them also will accrue ample and manifold honour from this Sûtra being preached.",3,0.9376962184906006
11,APPARITION OF A STÛPA.,15,"Here on this seat you see me, together with the Lord next to me, in the middle of the Stûpa; likewise many other Lords of the world here present, in many hundreds of fields.",3,0.9261175394058228
11,APPARITION OF A STÛPA.,16,"Ye, young men of good family, mind, for mercy's sake towards all beings, that it is a very difficult task to which the Chief urges you.",0,0.9372197389602661
11,APPARITION OF A STÛPA.,17,"One might expound many thousands of Sûtras, like to the sands of the Ganges, without overmuch difficulty.",3,0.9100931286811829
11,APPARITION OF A STÛPA.,18,"One who after grasping the Sumeru in the fist were to hurl it a distance of kotis of fields, would do nothing very difficult.",3,0.9095611572265625
11,APPARITION OF A STÛPA.,19,Nor would it be so very difficult if one could shake this whole universe by the thumb to hurl it a distance of kotis of fields.,0,0.909287691
11,APPARITION OF A STÛPA.,20,"Nor would one who, after taking stand on the limit of the existing world, were to expound the law and thousands of other Sûtras, do something so very difficult.",3,0.9254338145256042
11,APPARITION OF A STÛPA.,21,"But to keep and preach this Sûtra in the dreadful period succeeding the extinction of the Chief of the world, that is difficult.",0,0.9180980920791626
11,APPARITION OF A STÛPA.,22,"To throw down the totality of ether-element after compressing it in one fist, and to leave it behind after having thrown it away, is not difficult.",2,0.9323822259902954
11,APPARITION OF A STÛPA.,23,"But to copy a Sûtra like this in the period after my extinction, that is difficult.",1,0.8832231163978577
11,APPARITION OF A STÛPA.,24,"To collect the whole earth-element at a nail's end, cast it away, and then walk off to the Brahma-world,",2,0.9259159564971924
11,APPARITION OF A STÛPA.,25,"Is not difficult, nor would it require a strength surpassing everybody's strength to do this work of difficulty.",3,0.9102737903594971
11,APPARITION OF A STÛPA.,26,"Something more difficult than that will he do who in the last days after my extinction shall pronounce this Sûtra, were it but a single moment.",0,0.8985562920570374
11,APPARITION OF A STÛPA.,27,"It will not be difficult for him to walk in the midst of the conflagration at the (time of the) end of the world, even if he carries with him a load of hay.",2,0.9258325695991516
11,APPARITION OF A STÛPA.,28,More difficult it will be to keep this Sûtra after my extinction and teach it to a single creature.,0,0.8837632536888123
11,APPARITION OF A STÛPA.,29,"One may keep the eighty-four thousand divisions of the law and expound them, with the instructions and such as they have been set forth, to kotis of living beings;",3,0.5730263590812683
11,APPARITION OF A STÛPA.,30,"This is not so difficult; nor is it, to train at the present time monks, and confirm my disciples in the five parts of transcendent knowledge.",0,0.7287791967391968
11,APPARITION OF A STÛPA.,31,"But more difficult is it to keep this Satra, believe in it, adhere to it, or expound it again and again.",3,0.8641934990882874
11,APPARITION OF A STÛPA.,32,"Even he who confirms many thousands of kotis of Arhats, blest with the possession of the six transcendent faculties (Abhigñâs), like sands of the Ganges,",3,0.9374045133590698
11,APPARITION OF A STÛPA.,33,Performs something not so difficult by far as the excellent man does who after my extinction shall keep my sublime law.,0,0.9094496965408325
11,APPARITION OF A STÛPA.,34,"I have often, in thousands of worlds, preached the law, and to-day also I preach it with the view that Buddha-knowledge may be obtained.",0,0.925511897
11,APPARITION OF A STÛPA.,35,"This Sûtra is declared the principal of all Sûtras; he who keeps in his memory this Stitra, keeps the body of the Gina.",2,0.9263208508491516
11,APPARITION OF A STÛPA.,36,"Speak, O young men of good family, while the Tathâgata is (still) in your presence, who amongst you is to exert himself in later times to keep the Sûtra.",0,0.9313782453536987
11,APPARITION OF A STÛPA.,37,"Not only I myself shall be pleased, but the Lords of the world in general, if one would keep for a moment this Sûtra so difficult to keep.",3,0.8969712853431702
11,APPARITION OF A STÛPA.,38,"Such a one shall ever be praised by all the Lords of the world, famed as an eminent hero, and ouick in arrivinLy at transcendent wisdom.",2,0.9254026412963867
11,APPARITION OF A STÛPA.,39,"He shall be entrusted with the leadership amongst the sons of the Tathâgatas, he who, after having reached the stage of meekness, shall keep this Sûtra.",2,0.9176854491233826
11,APPARITION OF A STÛPA.,40,"He shall be the eye of the world, including gods and men, who shall speak this Sûtra after the extinction of the Chief of men.",0,0.9260651469230652
11,APPARITION OF A STÛPA.,41,"He is to be venerated by all beings, the wise man who in the last times shall preach this Sûtra (were it but) a single moment.",0,0.9182398319244385
11,APPARITION OF A STÛPA.,42,"I have a remembrance of past ages when I was Dhârmika, the King of the Law, and exercised the royal sway for duty's sake, not for love's sake, in the interest of the best laws.",2,0.9491816163063049
11,APPARITION OF A STÛPA.,43,"I let go out in all directions this proclamation: I will become a servant to him who shall explain Dharma. At that time there was a far-seeing Sage, a revealer of the Sûtra called the True Law.",0,0.9485429525375366
11,APPARITION OF A STÛPA.,44,"He said to me: If thou wish to know Dharma, become my servant; then I will explain it to thee. As I heard these words I rejoiced and carefully performed such work as a servant ought to do.",3,0.8480150699615479
11,APPARITION OF A STÛPA.,45,"I never felt any bodily nor mental weariness since I had become a servant for the sake of the true law. I did my best for real truth's sake, not with a view to win honour or enjoy pleasure.",2,0.9547399282455444
11,APPARITION OF A STÛPA.,46,"That king meanwhile, strenuously and without engaging in other pursuits, roamed in every direction during thousands of kotis of complete Æons without being able to obtain the Sûtra called Dharma.",1,0.9485442638397217
11,APPARITION OF A STÛPA.,47,"O thou blessed one, who from thy wisdom art called the Sage, by whose power is it that thou to-day (or now) hast educated those innumerable beings? Tell it me upon my question, O thou god amongst men.",2,0.9412100315093994
11,APPARITION OF A STÛPA.,48,"What law hast thou preached, or what Sûtra, in showing the path of enlightenment, so that those who are there with you have conceived the idea of enlightenment? that, once having gained a safe ford', they have been decisively established in omniscience?",3,0.6007734537124634
11,APPARITION OF A STÛPA.,49,"Spotless, bright, and of unfathomable light is that ethereal body, adorned with the thirty-two characteristic signs, pervading space in all directions.",2,0.9417334198951721
11,APPARITION OF A STÛPA.,50,"He is possessed of the secondary marks and praised by every being, and accessible to all, like an open market-place.",0,0.9179779887199402
11,APPARITION OF A STÛPA.,51,I have obtained enlightenment according to my wish; the Tathâgata can bear witness to it; I will extensively reveal the law that releases from sufferance.,1,0.9369827508926392
11,APPARITION OF A STÛPA.,52,the rank of Brahma; 2. the rank of Indra; 3. the rank of a chief guardian of the four quarters; 4. the rank of Kakravartin; 5. the rank of a Bodhisattva incapable of sliding back .,0,0.9460402131080627
12,EXERTION.,1,"O Lord, thou art the trainer, thou art the leader; thou art the master of the world, including the gods; thou art the giver of comfort, thou who art worshipped by men and gods. Now, indeed, we feel satisfied.",3,0.9457299113273621
12,EXERTION.,2,"Be at ease, O Lord. After thy complete extinction, in the horrible last period of the world, we will proclaim this sublime Sûtra.",1,0.9257231950759888
